transaction_id,timestamp,user_id,user_role,transaction_type,electricity_quantity,price_per_mwh,total_cost,latency_ms,security_level,encryption_method,zt_authentication,network_slice_id,transaction_status
TXN3654,2025-02-14 10:05:53,U4060,Authority,N/A,0.0,0.0,0.0,11,Medium,RSA,1,Slice_C,Pending
TXN8829,2025-02-14 10:04:33,U4039,Authority,N/A,0.0,0.0,0.0,18,High,TDKE,1,Slice_C,Success
TXN4805,2025-02-14 10:13:49,U3414,Supplier,Buy,77.2,33.91,2617.85,16,High,TDKE,1,Slice_C,Success
TXN2847,2025-02-14 10:35:48,U5356,Authority,N/A,0.0,0.0,0.0,21,High,TDKE,1,Slice_B,Success
TXN6235,2025-02-14 10:16:38,U8870,Dealer,Buy,69.76,34.78,2426.25,11,High,TDKE,1,Slice_A,Pending
TXN9870,2025-02-14 10:58:37,U2161,Dealer,Buy,87.21,31.45,2742.75,29,High,TDKE,1,Slice_B,Failed
TXN2189,2025-02-14 10:38:38,U3698,Dealer,Sell,85.58,33.62,2877.2,12,Medium,RSA,1,Slice_A,Pending
TXN1703,2025-02-14 10:59:26,U6250,Supplier,Buy,27.33,37.26,1018.32,16,Medium,RSA,1,Slice_C,Success
TXN3086,2025-02-14 10:32:43,U9348,Supplier,Buy,31.72,35.21,1116.86,20,High,TDKE,1,Slice_B,Failed
TXN1506,2025-02-14 10:28:29,U2086,Authority,N/A,0.0,0.0,0.0,7,Low,AES,0,Slice_C,Success
TXN7054,2025-02-14 10:18:56,U7443,Supplier,Sell,68.52,39.87,2731.89,15,Medium,RSA,1,Slice_B,Pending
TXN9379,2025-02-14 10:33:17,U7325,Authority,N/A,0.0,0.0,0.0,23,Low,AES,0,Slice_B,Pending
TXN2490,2025-02-14 10:47:12,U9022,Supplier,Buy,32.64,32.68,1066.68,13,Medium,AES,1,Slice_B,Pending
TXN4922,2025-02-14 10:38:38,U4133,Supplier,Sell,27.27,33.35,909.45,26,Medium,RSA,1,Slice_B,Failed
TXN7944,2025-02-14 10:45:43,U4085,Authority,N/A,0.0,0.0,0.0,30,High,TDKE,1,Slice_C,Pending
TXN4112,2025-02-14 10:46:54,U6922,Authority,N/A,0.0,0.0,0.0,22,Low,RSA,0,Slice_A,Pending
TXN9521,2025-02-14 10:11:50,U2920,Authority,N/A,0.0,0.0,0.0,28,Medium,AES,1,Slice_A,Failed
TXN6527,2025-02-14 10:12:29,U9142,Supplier,Buy,45.25,37.17,1681.94,23,Medium,RSA,1,Slice_A,Pending
TXN2180,2025-02-14 10:17:14,U3038,Supplier,Sell,10.29,31.89,328.15,13,Medium,RSA,1,Slice_C,Failed
TXN5539,2025-02-14 10:34:53,U7889,Dealer,Sell,14.59,34.28,500.15,20,Low,AES,0,Slice_B,Pending
TXN7338,2025-02-14 10:21:22,U2956,Dealer,Buy,21.06,37.6,791.86,6,High,TDKE,1,Slice_A,Pending
TXN2760,2025-02-14 10:37:26,U9769,Supplier,Buy,80.55,39.26,3162.39,26,Medium,AES,1,Slice_A,Failed
TXN1981,2025-02-14 10:00:40,U2825,Supplier,Sell,35.58,32.41,1153.15,12,Low,RSA,0,Slice_C,Pending
TXN4872,2025-02-14 10:10:21,U1376,Authority,N/A,0.0,0.0,0.0,23,Medium,AES,1,Slice_A,Pending
TXN4328,2025-02-14 10:36:58,U1285,Dealer,Buy,61.41,36.14,2219.36,13,Medium,AES,1,Slice_A,Success
TXN7658,2025-02-14 10:15:05,U4965,Supplier,Buy,90.27,39.18,3536.78,13,High,TDKE,1,Slice_A,Success
TXN6054,2025-02-14 10:29:42,U7335,Supplier,Buy,30.9,38.47,1188.72,18,Low,RSA,0,Slice_B,Success
TXN7299,2025-02-14 10:58:04,U7228,Dealer,Sell,28.46,36.73,1045.34,18,Low,RSA,0,Slice_B,Success
TXN9176,2025-02-14 10:34:38,U7355,Supplier,Buy,43.57,37.03,1613.4,24,Low,RSA,0,Slice_A,Pending
TXN4393,2025-02-14 10:14:52,U6148,Supplier,Sell,34.67,37.15,1287.99,12,Medium,RSA,1,Slice_A,Failed
TXN4998,2025-02-14 10:44:03,U2059,Supplier,Buy,45.0,33.45,1505.25,17,High,TDKE,1,Slice_B,Pending
TXN8296,2025-02-14 10:28:57,U2465,Supplier,Sell,41.34,32.69,1351.4,13,Medium,AES,1,Slice_A,Success
TXN9473,2025-02-14 10:40:53,U9698,Dealer,Buy,98.12,33.65,3301.74,29,High,TDKE,1,Slice_A,Failed
TXN3601,2025-02-14 10:06:18,U1820,Supplier,Buy,57.27,32.55,1864.14,9,Medium,AES,1,Slice_B,Pending
TXN4047,2025-02-14 10:15:38,U7708,Supplier,Buy,56.85,32.32,1837.39,7,Low,AES,0,Slice_C,Failed
TXN3882,2025-02-14 10:19:40,U9977,Supplier,Sell,90.54,32.36,2929.87,30,High,TDKE,1,Slice_C,Failed
TXN2262,2025-02-14 10:04:35,U2663,Supplier,Buy,58.06,37.79,2194.09,22,Medium,AES,1,Slice_A,Failed
TXN4060,2025-02-14 10:16:46,U1143,Supplier,Buy,78.97,35.13,2774.22,5,Low,AES,0,Slice_B,Success
TXN3736,2025-02-14 10:03:18,U8685,Dealer,Buy,31.77,36.09,1146.58,16,Low,RSA,0,Slice_B,Success
TXN8453,2025-02-14 10:11:57,U2800,Authority,N/A,0.0,0.0,0.0,12,High,TDKE,1,Slice_C,Failed
TXN1692,2025-02-14 10:04:34,U7183,Dealer,Buy,35.85,35.29,1265.15,20,Low,RSA,0,Slice_C,Failed
TXN7617,2025-02-14 10:35:50,U8645,Authority,N/A,0.0,0.0,0.0,21,Medium,RSA,1,Slice_B,Failed
TXN7679,2025-02-14 10:11:23,U9243,Supplier,Buy,82.44,32.07,2643.85,24,Medium,RSA,1,Slice_A,Failed
TXN7756,2025-02-14 10:26:07,U7159,Supplier,Sell,12.15,34.87,423.67,29,High,TDKE,1,Slice_A,Pending
TXN3411,2025-02-14 10:30:42,U3291,Authority,N/A,0.0,0.0,0.0,30,Medium,RSA,1,Slice_A,Success
TXN1268,2025-02-14 10:15:30,U8193,Supplier,Sell,45.93,37.13,1705.38,16,High,TDKE,1,Slice_B,Success
TXN7812,2025-02-14 10:03:30,U5020,Dealer,Buy,36.59,30.53,1117.09,19,Medium,RSA,1,Slice_A,Failed
TXN5816,2025-02-14 10:24:13,U9397,Authority,N/A,0.0,0.0,0.0,20,High,TDKE,1,Slice_B,Success
TXN6775,2025-02-14 10:22:37,U4169,Supplier,Buy,11.0,31.01,341.11,28,Low,RSA,0,Slice_A,Success
TXN9347,2025-02-14 10:14:55,U9537,Supplier,Buy,50.35,33.34,1678.67,24,Medium,RSA,1,Slice_C,Pending
TXN5668,2025-02-14 10:25:07,U1834,Authority,N/A,0.0,0.0,0.0,23,High,TDKE,1,Slice_B,Pending
TXN8100,2025-02-14 10:52:07,U9420,Dealer,Buy,99.88,31.53,3149.22,17,Medium,RSA,1,Slice_C,Failed
TXN5376,2025-02-14 10:09:49,U3329,Dealer,Buy,65.52,32.76,2146.44,12,High,TDKE,1,Slice_A,Pending
TXN1198,2025-02-14 10:09:04,U4186,Supplier,Buy,47.58,38.26,1820.41,9,Medium,RSA,1,Slice_A,Success
TXN2085,2025-02-14 10:11:09,U1613,Supplier,Sell,80.83,32.19,2601.92,10,Low,RSA,0,Slice_A,Success
TXN8530,2025-02-14 10:55:24,U6615,Authority,N/A,0.0,0.0,0.0,28,Medium,RSA,1,Slice_B,Failed
TXN9977,2025-02-14 10:55:35,U6416,Authority,N/A,0.0,0.0,0.0,26,Medium,AES,1,Slice_C,Failed
TXN9520,2025-02-14 10:46:35,U5570,Authority,N/A,0.0,0.0,0.0,29,High,TDKE,1,Slice_A,Success
TXN8108,2025-02-14 10:32:59,U5459,Supplier,Sell,54.9,37.24,2044.48,17,High,TDKE,1,Slice_C,Pending
TXN5221,2025-02-14 10:07:16,U3424,Authority,N/A,0.0,0.0,0.0,12,High,TDKE,1,Slice_A,Pending
TXN3510,2025-02-14 10:06:43,U9883,Authority,N/A,0.0,0.0,0.0,16,Medium,RSA,1,Slice_B,Failed
TXN6426,2025-02-14 10:20:25,U2329,Dealer,Buy,66.08,39.48,2608.84,26,High,TDKE,1,Slice_B,Success
TXN8137,2025-02-14 10:27:42,U8080,Dealer,Sell,52.59,30.31,1594.0,16,High,TDKE,1,Slice_B,Success
TXN8971,2025-02-14 11:00:00,U9058,Supplier,Buy,46.48,38.49,1789.02,14,High,TDKE,1,Slice_C,Success
TXN6506,2025-02-14 10:10:52,U6359,Authority,N/A,0.0,0.0,0.0,17,High,TDKE,1,Slice_A,Success
TXN2348,2025-02-14 10:54:21,U1139,Dealer,Sell,54.34,30.92,1680.19,30,Low,AES,0,Slice_A,Success
TXN8720,2025-02-14 10:12:07,U1535,Dealer,Sell,98.53,33.67,3317.51,26,Low,RSA,0,Slice_C,Failed
TXN2433,2025-02-14 10:02:45,U3706,Supplier,Sell,19.0,39.96,759.24,7,High,TDKE,1,Slice_C,Success
TXN4149,2025-02-14 10:53:53,U3784,Supplier,Sell,19.68,35.93,707.1,24,Low,AES,0,Slice_C,Pending
TXN3271,2025-02-14 10:04:26,U8574,Authority,N/A,0.0,0.0,0.0,13,High,TDKE,1,Slice_C,Failed
TXN9435,2025-02-14 10:06:33,U9133,Authority,N/A,0.0,0.0,0.0,12,Low,RSA,0,Slice_A,Pending
TXN6548,2025-02-14 10:45:23,U3667,Authority,N/A,0.0,0.0,0.0,20,Medium,RSA,1,Slice_C,Pending
TXN5811,2025-02-14 10:44:36,U7571,Supplier,Buy,81.48,38.47,3134.54,26,Medium,AES,1,Slice_A,Pending
TXN3436,2025-02-14 10:48:00,U3543,Dealer,Buy,15.29,38.75,592.49,9,High,TDKE,1,Slice_B,Success
TXN3446,2025-02-14 10:49:20,U2203,Supplier,Sell,71.9,35.79,2573.3,27,Medium,RSA,1,Slice_B,Success
TXN5956,2025-02-14 10:48:24,U4436,Supplier,Buy,42.78,33.91,1450.67,16,High,TDKE,1,Slice_A,Success
TXN5131,2025-02-14 10:26:35,U4056,Supplier,Sell,69.25,33.97,2352.42,27,Medium,RSA,1,Slice_A,Pending
TXN7919,2025-02-14 10:44:56,U6157,Authority,N/A,0.0,0.0,0.0,27,High,TDKE,1,Slice_A,Success
TXN5105,2025-02-14 10:28:23,U2527,Supplier,Sell,23.34,38.84,906.53,12,Low,RSA,0,Slice_B,Success
TXN3957,2025-02-14 10:28:31,U1629,Dealer,Sell,74.02,38.0,2812.76,16,Medium,AES,1,Slice_A,Pending
TXN9209,2025-02-14 10:13:46,U4458,Dealer,Sell,71.23,38.58,2748.05,28,Low,RSA,0,Slice_C,Pending
TXN9662,2025-02-14 10:40:18,U4222,Supplier,Buy,50.95,37.19,1894.83,22,Medium,RSA,1,Slice_A,Pending
TXN6449,2025-02-14 10:01:13,U7673,Authority,N/A,0.0,0.0,0.0,25,High,TDKE,1,Slice_B,Pending
TXN8594,2025-02-14 10:41:33,U4783,Supplier,Buy,50.43,33.0,1664.19,25,High,TDKE,1,Slice_A,Failed
TXN5163,2025-02-14 10:26:57,U5347,Dealer,Buy,13.65,39.52,539.45,19,High,TDKE,1,Slice_B,Success
TXN8045,2025-02-14 10:03:15,U2246,Supplier,Sell,11.47,38.69,443.77,28,Low,RSA,0,Slice_C,Failed
TXN1838,2025-02-14 10:33:54,U4496,Authority,N/A,0.0,0.0,0.0,26,Low,RSA,0,Slice_A,Success
TXN7373,2025-02-14 10:38:16,U6383,Dealer,Buy,11.28,34.3,386.9,15,Low,AES,0,Slice_B,Success
TXN2629,2025-02-14 10:08:51,U5230,Dealer,Sell,70.46,34.16,2406.91,18,High,TDKE,1,Slice_C,Success
TXN6921,2025-02-14 10:06:39,U5731,Supplier,Buy,16.86,31.56,532.1,8,High,TDKE,1,Slice_A,Success
TXN5424,2025-02-14 10:12:13,U2857,Supplier,Sell,20.93,37.66,788.22,29,Low,RSA,0,Slice_C,Success
TXN8884,2025-02-14 10:45:36,U5559,Dealer,Sell,81.01,33.53,2716.27,17,High,TDKE,1,Slice_C,Pending
TXN1298,2025-02-14 10:42:20,U2415,Dealer,Buy,23.12,31.6,730.59,27,Low,AES,0,Slice_B,Failed
TXN6757,2025-02-14 10:02:02,U6573,Supplier,Sell,19.32,35.12,678.52,30,Medium,AES,1,Slice_A,Success
TXN8920,2025-02-14 10:52:48,U2096,Authority,N/A,0.0,0.0,0.0,12,Low,RSA,0,Slice_C,Pending
TXN7345,2025-02-14 10:21:59,U7043,Dealer,Buy,13.27,31.88,423.05,23,Medium,AES,1,Slice_C,Pending
TXN6549,2025-02-14 10:28:22,U1121,Supplier,Sell,17.67,38.43,679.06,24,Low,AES,0,Slice_C,Success
TXN8756,2025-02-14 10:33:44,U6582,Dealer,Buy,80.75,36.38,2937.69,12,Medium,RSA,1,Slice_B,Success
TXN2746,2025-02-14 10:03:44,U5918,Authority,N/A,0.0,0.0,0.0,9,Low,RSA,0,Slice_B,Success
TXN5598,2025-02-14 10:23:12,U7750,Dealer,Sell,16.76,33.08,554.42,14,Medium,AES,1,Slice_A,Pending
TXN6369,2025-02-14 10:12:36,U2524,Dealer,Buy,42.63,30.95,1319.4,13,Medium,RSA,1,Slice_A,Success
TXN4478,2025-02-14 10:39:44,U2291,Dealer,Buy,34.89,38.41,1340.12,22,Low,AES,0,Slice_C,Failed
TXN9946,2025-02-14 10:20:17,U5874,Dealer,Sell,77.71,30.41,2363.16,18,High,TDKE,1,Slice_C,Pending
TXN5408,2025-02-14 10:50:35,U1852,Dealer,Buy,18.49,39.45,729.43,5,High,TDKE,1,Slice_B,Success
TXN8687,2025-02-14 10:55:15,U6916,Supplier,Buy,33.79,35.91,1213.4,22,High,TDKE,1,Slice_A,Pending
TXN3758,2025-02-14 10:12:38,U2701,Authority,N/A,0.0,0.0,0.0,30,High,TDKE,1,Slice_B,Success
TXN3075,2025-02-14 10:11:33,U9350,Dealer,Sell,10.48,35.23,369.21,13,Low,AES,0,Slice_B,Failed
TXN4897,2025-02-14 10:04:03,U8040,Dealer,Sell,27.32,35.28,963.85,16,High,TDKE,1,Slice_B,Failed
TXN7742,2025-02-14 10:39:28,U5713,Supplier,Buy,65.47,38.9,2546.78,27,Medium,RSA,1,Slice_C,Failed
TXN9153,2025-02-14 10:00:05,U2877,Supplier,Buy,77.21,36.91,2849.82,23,High,TDKE,1,Slice_C,Failed
TXN2965,2025-02-14 10:45:48,U5076,Dealer,Buy,30.78,32.5,1000.35,6,Low,AES,0,Slice_C,Pending
TXN3178,2025-02-14 10:14:53,U5530,Dealer,Buy,68.67,37.17,2552.46,27,High,TDKE,1,Slice_B,Success
TXN6592,2025-02-14 10:14:05,U8324,Dealer,Buy,75.19,37.86,2846.69,16,Medium,RSA,1,Slice_B,Failed
TXN9501,2025-02-14 10:46:26,U5506,Supplier,Buy,87.2,31.46,2743.31,17,Medium,AES,1,Slice_C,Failed
TXN4977,2025-02-14 10:33:26,U9010,Supplier,Sell,14.4,30.03,432.43,19,High,TDKE,1,Slice_A,Success
TXN8516,2025-02-14 10:35:47,U5736,Dealer,Sell,19.94,32.87,655.43,14,Medium,AES,1,Slice_B,Success
TXN8753,2025-02-14 10:53:38,U9676,Dealer,Sell,41.31,36.44,1505.34,19,High,TDKE,1,Slice_C,Pending
TXN8812,2025-02-14 10:26:39,U5417,Dealer,Sell,29.85,39.05,1165.64,5,High,TDKE,1,Slice_C,Pending
TXN7300,2025-02-14 10:14:56,U9350,Authority,N/A,0.0,0.0,0.0,9,High,TDKE,1,Slice_B,Failed
TXN7075,2025-02-14 10:35:38,U5174,Authority,N/A,0.0,0.0,0.0,8,Medium,RSA,1,Slice_C,Pending
TXN1332,2025-02-14 10:04:17,U2755,Dealer,Sell,32.69,32.44,1060.46,26,Low,AES,0,Slice_C,Pending
TXN9656,2025-02-14 10:00:13,U3442,Dealer,Sell,79.16,37.7,2984.33,18,Low,RSA,0,Slice_A,Pending
TXN4168,2025-02-14 10:12:47,U2777,Authority,N/A,0.0,0.0,0.0,14,Low,RSA,0,Slice_B,Failed
TXN5455,2025-02-14 10:40:01,U4268,Authority,N/A,0.0,0.0,0.0,17,Low,RSA,0,Slice_A,Pending
TXN8730,2025-02-14 10:42:38,U4215,Dealer,Sell,14.12,33.36,471.04,20,High,TDKE,1,Slice_C,Pending
TXN9079,2025-02-14 10:15:32,U8058,Authority,N/A,0.0,0.0,0.0,5,Low,AES,0,Slice_A,Failed
TXN3244,2025-02-14 10:15:47,U7729,Dealer,Buy,52.04,35.35,1839.61,28,High,TDKE,1,Slice_A,Failed
TXN9987,2025-02-14 10:30:07,U3223,Dealer,Buy,29.66,30.97,918.57,13,High,TDKE,1,Slice_C,Pending
TXN2970,2025-02-14 10:19:08,U8370,Dealer,Buy,40.67,32.37,1316.49,8,High,TDKE,1,Slice_B,Failed
TXN9796,2025-02-14 10:50:57,U4951,Dealer,Sell,72.01,35.41,2549.87,26,Low,AES,0,Slice_B,Success
TXN7747,2025-02-14 10:22:34,U2639,Dealer,Buy,93.23,32.78,3056.08,18,Low,RSA,0,Slice_B,Pending
TXN3691,2025-02-14 10:01:50,U2597,Authority,N/A,0.0,0.0,0.0,23,High,TDKE,1,Slice_C,Pending
TXN4154,2025-02-14 10:11:44,U3571,Dealer,Buy,75.92,31.96,2426.4,11,High,TDKE,1,Slice_A,Pending
TXN8550,2025-02-14 10:04:10,U8364,Dealer,Buy,12.83,37.26,478.05,28,High,TDKE,1,Slice_B,Failed
TXN5908,2025-02-14 10:56:59,U8074,Dealer,Buy,85.03,31.59,2686.1,17,High,TDKE,1,Slice_A,Pending
TXN1575,2025-02-14 10:36:23,U3868,Authority,N/A,0.0,0.0,0.0,18,High,TDKE,1,Slice_A,Success
TXN4469,2025-02-14 10:04:59,U3518,Supplier,Buy,49.12,37.0,1817.44,10,Medium,RSA,1,Slice_B,Success
TXN9730,2025-02-14 10:45:05,U4532,Supplier,Sell,25.49,38.37,978.05,19,Medium,RSA,1,Slice_B,Failed
TXN4508,2025-02-14 10:50:04,U1328,Dealer,Sell,36.6,37.73,1380.92,19,High,TDKE,1,Slice_C,Success
TXN3077,2025-02-14 10:03:40,U4764,Authority,N/A,0.0,0.0,0.0,27,Low,AES,0,Slice_C,Pending
TXN7465,2025-02-14 10:44:20,U3215,Dealer,Buy,58.51,32.32,1891.04,9,High,TDKE,1,Slice_A,Failed
TXN9907,2025-02-14 10:05:03,U4956,Authority,N/A,0.0,0.0,0.0,22,High,TDKE,1,Slice_B,Failed
TXN9807,2025-02-14 10:06:23,U5254,Supplier,Sell,59.4,38.28,2273.83,6,Medium,RSA,1,Slice_A,Success
TXN4612,2025-02-14 10:47:42,U2464,Authority,N/A,0.0,0.0,0.0,9,Low,RSA,0,Slice_A,Pending
TXN9957,2025-02-14 10:05:28,U6273,Supplier,Buy,71.32,39.93,2847.81,15,High,TDKE,1,Slice_A,Success
TXN1447,2025-02-14 10:52:55,U1396,Authority,N/A,0.0,0.0,0.0,5,High,TDKE,1,Slice_B,Success
TXN2328,2025-02-14 10:05:38,U4119,Supplier,Buy,49.51,38.94,1927.92,25,Medium,AES,1,Slice_C,Failed
TXN1423,2025-02-14 10:49:05,U3453,Supplier,Sell,44.11,31.15,1374.03,21,Low,RSA,0,Slice_B,Pending
TXN3609,2025-02-14 10:05:48,U9941,Dealer,Sell,35.85,35.22,1262.64,29,High,TDKE,1,Slice_A,Success
TXN5734,2025-02-14 10:34:13,U1695,Supplier,Sell,52.2,35.07,1830.65,19,High,TDKE,1,Slice_A,Failed
TXN1800,2025-02-14 10:00:11,U5280,Dealer,Sell,41.08,33.41,1372.48,16,Low,RSA,0,Slice_C,Success
TXN7638,2025-02-14 10:25:47,U3014,Dealer,Sell,23.43,32.69,765.93,12,Medium,RSA,1,Slice_C,Success
TXN6999,2025-02-14 10:21:10,U3789,Authority,N/A,0.0,0.0,0.0,17,Low,AES,0,Slice_C,Failed
TXN1645,2025-02-14 10:42:40,U8696,Dealer,Sell,28.71,34.1,979.01,24,Low,RSA,0,Slice_C,Pending
TXN1278,2025-02-14 10:52:43,U9615,Dealer,Buy,15.81,32.68,516.67,6,High,TDKE,1,Slice_B,Pending
TXN9660,2025-02-14 10:08:28,U9671,Authority,N/A,0.0,0.0,0.0,5,Medium,RSA,1,Slice_C,Success
TXN9969,2025-02-14 10:32:20,U9166,Dealer,Buy,44.03,37.64,1657.29,21,Low,AES,0,Slice_B,Pending
TXN4968,2025-02-14 10:10:34,U2073,Dealer,Sell,65.72,32.95,2165.47,10,Low,RSA,0,Slice_B,Pending
TXN3598,2025-02-14 10:01:24,U4976,Supplier,Buy,43.14,37.25,1606.96,21,Medium,AES,1,Slice_A,Pending
TXN5126,2025-02-14 10:05:36,U8568,Dealer,Sell,36.25,39.82,1443.47,17,High,TDKE,1,Slice_B,Pending
TXN5761,2025-02-14 10:59:08,U1693,Dealer,Sell,80.98,37.21,3013.27,16,Medium,AES,1,Slice_B,Success
TXN1381,2025-02-14 10:45:38,U2386,Supplier,Sell,37.7,37.92,1429.58,14,Low,AES,0,Slice_A,Failed
TXN2785,2025-02-14 10:25:08,U4955,Authority,N/A,0.0,0.0,0.0,27,Low,AES,0,Slice_B,Pending
TXN3199,2025-02-14 10:31:47,U2008,Authority,N/A,0.0,0.0,0.0,27,Medium,AES,1,Slice_B,Failed
TXN1942,2025-02-14 10:58:13,U5773,Dealer,Buy,92.48,32.09,2967.68,29,Medium,AES,1,Slice_C,Pending
TXN6162,2025-02-14 10:48:23,U3001,Supplier,Buy,82.6,38.06,3143.76,7,High,TDKE,1,Slice_C,Failed
TXN8450,2025-02-14 10:35:55,U8642,Authority,N/A,0.0,0.0,0.0,30,High,TDKE,1,Slice_C,Success
TXN4254,2025-02-14 10:16:27,U2497,Authority,N/A,0.0,0.0,0.0,26,High,TDKE,1,Slice_B,Success
TXN3207,2025-02-14 10:27:38,U6292,Dealer,Buy,89.41,38.55,3446.76,28,High,TDKE,1,Slice_A,Failed
TXN9272,2025-02-14 10:33:54,U6364,Supplier,Buy,51.55,35.01,1804.77,18,Low,AES,0,Slice_A,Success
TXN4419,2025-02-14 10:56:00,U1435,Dealer,Buy,40.11,34.15,1369.76,22,High,TDKE,1,Slice_C,Failed
TXN1214,2025-02-14 10:16:41,U7181,Supplier,Sell,67.32,34.97,2354.18,28,Medium,AES,1,Slice_C,Pending
TXN1050,2025-02-14 10:42:23,U4501,Supplier,Sell,64.88,33.46,2170.88,6,High,TDKE,1,Slice_B,Failed
TXN2161,2025-02-14 10:55:11,U3018,Authority,N/A,0.0,0.0,0.0,25,Low,RSA,0,Slice_A,Failed
TXN5788,2025-02-14 10:15:25,U4790,Supplier,Sell,40.87,30.26,1236.73,9,Medium,AES,1,Slice_A,Failed
TXN3583,2025-02-14 10:14:43,U9287,Dealer,Buy,31.61,32.75,1035.23,15,Medium,AES,1,Slice_A,Pending
TXN1597,2025-02-14 10:47:28,U5816,Dealer,Sell,94.66,30.43,2880.5,16,Low,AES,0,Slice_B,Success
TXN9067,2025-02-14 10:26:59,U8023,Supplier,Buy,56.74,30.96,1756.67,28,High,TDKE,1,Slice_B,Success
TXN1690,2025-02-14 10:13:10,U1907,Authority,N/A,0.0,0.0,0.0,11,Medium,RSA,1,Slice_B,Failed
TXN2448,2025-02-14 10:55:51,U1446,Supplier,Buy,71.64,30.73,2201.5,28,High,TDKE,1,Slice_A,Success
TXN4581,2025-02-14 10:17:20,U6579,Supplier,Buy,83.57,35.09,2932.47,10,Medium,AES,1,Slice_B,Failed
TXN8950,2025-02-14 10:28:58,U3336,Authority,N/A,0.0,0.0,0.0,11,Low,RSA,0,Slice_B,Failed
TXN1660,2025-02-14 10:07:54,U4966,Supplier,Buy,81.44,39.85,3245.38,29,High,TDKE,1,Slice_B,Pending
TXN4889,2025-02-14 10:32:33,U9660,Dealer,Sell,14.15,32.34,457.61,16,Low,AES,0,Slice_A,Success
TXN7071,2025-02-14 10:30:49,U1295,Authority,N/A,0.0,0.0,0.0,6,Low,RSA,0,Slice_C,Failed
TXN2062,2025-02-14 10:54:50,U5740,Supplier,Buy,94.15,37.15,3497.67,19,Medium,AES,1,Slice_B,Failed
TXN7893,2025-02-14 10:52:20,U7158,Authority,N/A,0.0,0.0,0.0,14,Low,RSA,0,Slice_A,Failed
TXN5842,2025-02-14 10:09:54,U9769,Supplier,Sell,67.31,35.69,2402.29,9,Medium,AES,1,Slice_B,Success
TXN9199,2025-02-14 10:21:08,U4185,Dealer,Buy,19.75,38.39,758.2,30,High,TDKE,1,Slice_B,Success
TXN8043,2025-02-14 10:27:35,U1897,Supplier,Buy,99.1,34.73,3441.74,17,Low,AES,0,Slice_B,Pending
TXN1500,2025-02-14 10:43:49,U8241,Dealer,Buy,37.86,39.43,1492.82,28,High,TDKE,1,Slice_C,Failed
TXN4610,2025-02-14 10:22:14,U6927,Authority,N/A,0.0,0.0,0.0,12,Low,AES,0,Slice_C,Failed
TXN1286,2025-02-14 10:57:04,U5664,Dealer,Sell,96.4,38.87,3747.07,8,High,TDKE,1,Slice_C,Failed
TXN8113,2025-02-14 10:23:18,U1490,Authority,N/A,0.0,0.0,0.0,30,High,TDKE,1,Slice_B,Failed
TXN6877,2025-02-14 10:37:10,U3402,Supplier,Sell,18.41,35.51,653.74,23,Medium,RSA,1,Slice_B,Failed
TXN2192,2025-02-14 10:56:36,U4549,Dealer,Sell,82.79,30.98,2564.83,26,High,TDKE,1,Slice_A,Failed
TXN6139,2025-02-14 10:39:00,U6518,Dealer,Sell,85.9,37.77,3244.44,17,Low,AES,0,Slice_A,Failed
TXN6091,2025-02-14 10:58:00,U9339,Supplier,Buy,86.92,38.33,3331.64,10,Medium,AES,1,Slice_A,Success
TXN9419,2025-02-14 10:29:38,U7400,Supplier,Buy,99.86,31.17,3112.64,29,Medium,AES,1,Slice_A,Success
TXN4167,2025-02-14 10:55:35,U6486,Dealer,Buy,95.08,33.75,3208.95,6,Low,RSA,0,Slice_A,Pending
TXN2198,2025-02-14 10:58:33,U6265,Dealer,Sell,46.7,31.77,1483.66,25,Low,AES,0,Slice_C,Pending
TXN7736,2025-02-14 10:42:48,U3353,Dealer,Sell,29.85,32.8,979.08,5,Medium,RSA,1,Slice_B,Failed
TXN5612,2025-02-14 10:26:40,U3659,Dealer,Sell,89.69,37.26,3341.85,29,Medium,AES,1,Slice_C,Success
TXN6645,2025-02-14 10:01:19,U2508,Authority,N/A,0.0,0.0,0.0,20,Low,RSA,0,Slice_B,Success
TXN3637,2025-02-14 10:38:35,U2094,Supplier,Buy,45.76,35.24,1612.58,22,Medium,AES,1,Slice_A,Success
TXN4320,2025-02-14 10:30:59,U4802,Dealer,Buy,95.88,33.14,3177.46,27,High,TDKE,1,Slice_A,Pending
TXN7575,2025-02-14 10:07:25,U8654,Authority,N/A,0.0,0.0,0.0,7,Medium,AES,1,Slice_A,Success
TXN2665,2025-02-14 10:05:21,U3676,Dealer,Sell,20.14,37.5,755.25,12,Low,RSA,0,Slice_A,Pending
TXN9122,2025-02-14 10:37:16,U6651,Supplier,Buy,27.13,34.47,935.17,26,Low,RSA,0,Slice_B,Pending
TXN1805,2025-02-14 10:49:33,U3763,Authority,N/A,0.0,0.0,0.0,15,High,TDKE,1,Slice_A,Pending
TXN5817,2025-02-14 10:34:50,U1704,Dealer,Sell,34.79,39.95,1389.86,12,Medium,AES,1,Slice_C,Pending
TXN2664,2025-02-14 10:27:11,U8707,Authority,N/A,0.0,0.0,0.0,8,High,TDKE,1,Slice_B,Failed
TXN9186,2025-02-14 10:45:33,U9411,Dealer,Buy,16.77,38.34,642.96,25,High,TDKE,1,Slice_B,Failed
TXN9785,2025-02-14 10:56:28,U3988,Dealer,Buy,33.5,39.31,1316.88,18,High,TDKE,1,Slice_C,Failed
